date,evidence_id,source_id,verdict,decision,reason,note,reviewer
2026-07-10,ev_t4_soilph_sper24_1,sperandio_2024,scope,drop,,,peetmate
2026-07-10,ev_T4_precip_unger2023_1,unger_2023,,drop,off_scope,this is about a study area not suitability!,peetmate
2026-07-10,ev_T4_gov_unger2023_1,unger_2023,,drop,other,"Too high level and hand-wavy, indirect and assumed causation, no qualitative or quantitative evidence presented.",peetmate
2026-07-10,ev_T4_slope_wotlolan2021_1,wotlolan_2021,scope,flag,insufficient_context,"publications often have a two column format, this extraction fails to follow the bottom of column 1 to the top of column 2",peetmate
2026-07-10,ev_T4_soilph_wotlolan2021_6,wotlolan_2021,mismatch,drop,species_envelope,,peetmate
2026-07-10,ev_T4_mat_wotlolan2021_7,wotlolan_2021,scope,drop,,,peetmate
2026-07-10,ev_T4_landcover_wotlolan2021_1,wotlolan_2021,,ok,confirmed_pass,,peetmate
2026-07-10,ev_t4_precip_yadav24_2,yadav_2024,mismatch,flag,insufficient_context,I cannot interpret the table properly the caption has been cropped off. Always show the full table.,peetmate
2026-07-10,ev_t4_sysfit_yadav24_13,yadav_2024,mismatch,drop,,,peetmate
2026-07-10,ev_tree_canopy_cover_abigaba24_table2_le50,abigaba_2024,,drop,species_envelope,,peetmate
2026-07-10,ev_tree_canopy_cover_abigaba24_shading_levels,abigaba_2024,,drop,wrong_table,"this is not structural suitability, it shows the ability of the NbS to reduce max temperatures which relates to T3 hazard response.",peetmate
2026-07-10,ev_tree_canopy_cover_abigaba24_temp_reduction,abigaba_2024,,flag,wrong_table,this is for T3 not T4,peetmate
2026-07-10,ev_mean_annual_temperature_abigaba24_arabica_seasonality,abigaba_2024,,drop,species_envelope,,peetmate
2026-07-10,ev_mean_annual_temperature_abigaba24_robusta_lowlands,abigaba_2024,,drop,species_envelope,robusta coffee -> this is species specific not general,peetmate
2026-07-10,ev_annual_precipitation_abigaba24_robusta,abigaba_2024,,drop,species_envelope,clearly about robusta coffee not a general agroforestry practice.,peetmate
2026-07-10,ev_annual_precipitation_abigaba24_banana,abigaba_2024,,drop,species_envelope,Crop suitability not agroforestry suitability.,peetmate
2026-07-10,ev_soil_ph_abigaba24_robusta,abigaba_2024,,ok,confirmed_pass,,peetmate
2026-07-10,ev_soil_ph_abigaba24_banana,abigaba_2024,,drop,species_envelope,coffee,peetmate
2026-07-10,ev_slope_affan24_table4,affan_2024,,drop,species_envelope,coffee,peetmate
2026-07-10,ev_soilph_affan24_table4,affan_2024,,drop,species_envelope,specific to coffee,peetmate
2026-07-10,ev_soilph_affan24_p5_ideal,affan_2024,,drop,species_envelope,"This is general discussion of the study context and some general information about crop preferences for coffee. So it should be dismissed as it is a species envelope not a general suitability characteristic of agroforestry,",peetmate
2026-07-10,ev_temp_affan24_table4,affan_2024,,drop,species_envelope,coffee,peetmate
2026-07-10,ev_temp_affan24_p4_dahlia,affan_2024,,drop,species_envelope,quote is specific to coffee.,peetmate
2026-07-10,ev_temp_affan24_p5_ideal,affan_2024,,drop,species_envelope,BAD. This is clearly a species envelope for single crop -> coffee.,peetmate
2026-07-10,ev_texture_affan24_table4,affan_2024,,drop,species_envelope,coffee,peetmate
2026-07-10,ev_soilph_affan24_p3_obs,affan_2024,,drop,species_envelope,specific to coffee,peetmate
2026-07-10,ev_land_cover_mantino26_01,mantino_2026,,drop,other,"Yes LULC is a variable used, but this information is too vague to be of any use, we need to know what LULC classes were included and how they were included. Suggest we add reason of ""Insufficent detail"" and refine the agents to deal with this. I suspect the information we need should be contained elsewhere in the paper.",peetmate
2026-07-10,ev_soil_ph_singh26,singh_2026,,ok,,,peetmate
2026-07-10,ev_soil_drainage_singh26,singh_2026,,flag,other,"there is some information on drainage, but agree is it is too qualitative to use. But you missed the directionality of the relationship which is a BIG miss.

Add issue for this type of error - directionality/relationship missed.",peetmate
2026-07-10,ev_soil_texture_singh26,singh_2026,,flag,other,"very high = fine texture, high = fine to couse, moderate - source -> missed",peetmate
2026-07-10,ev_slope_singh26,singh_2026,,flag,other,mathematical relationship missed,peetmate
2026-07-10,ev_mat_singh26,singh_2026,,flag,other,Suitability mathematical relationship missed,peetmate
2026-07-10,ev_precip_singh26,singh_2026,,flag,other,"Again there is relationship presented for suitability and the variable, this is VERY IMPORTANT TO CAPTURE AND HAS BEEN MISSED!",peetmate
2026-07-10,ev_dist_road_qual_singh26,singh_2026,,flag,,"THere are relationships for distance from forest, settlement, waterbody, cropland and road that is montotonically decreasing linear. This is an important relationship to capture and exactly th einformation we need for the suitability mapping.

Also note there is no reason that corresponds to this type of issues, please create one.",peetmate
2026-07-10,ev_dist_road_ml_singh26,singh_2026,,flag,other,where is the context to understand the variable importance or weight?? do we need to standardize to compare between studies?,peetmate
2026-07-10,ev_dist_settlement_qual_singh26,singh_2026,,flag,other,mathematical relationship missing,peetmate
2026-07-10,ev_dist_settlement_ml_singh26,singh_2026,,ok,,,peetmate
2026-07-10,ev_land_cover_singh26,singh_2026,,drop,other,"useless evidence description - landcover is far too vague.

again should be an issue that relate to this type of problem.",peetmate
2026-07-10,ev_slope_inab_aa_def,inab_landcap_guatemala,,drop,other,"difficult to udnerstand the context, poor quality publication.",peetmate
2026-07-10,ev_soildepth_inab_aa_def,inab_landcap_guatemala,,ok,,,peetmate
2026-07-10,ev_slope_inab_c1_aa,inab_landcap_guatemala,,drop,,not enough context for me to review,peetmate
2026-07-10,ev_soildepth_inab_c1_aa,inab_landcap_guatemala,,drop,,I cannot interpret this table there is no caption or context.,peetmate
2026-07-10,ev_slope_inab_c2_aa,inab_landcap_guatemala,,drop,other,"screngrab failed, not enough context to make judgement",peetmate
2026-07-10,ev_soildepth_inab_c2_aa,inab_landcap_guatemala,,drop,other,"table screengrab incorrect, not enough context to review.",peetmate
2026-07-10,ev_slope_inab_c3_aa,inab_landcap_guatemala,,drop,,"screngrab failed, not enough context to make judgement",peetmate
2026-07-10,ev_soildepth_inab_c3_aa,inab_landcap_guatemala,,drop,,Cannot interpret not enough context and no caption.,peetmate
2026-07-10,ev_slope_inab_c4_aa,inab_landcap_guatemala,,drop,,"screngrab failed, not enough context to make judgement",peetmate
2026-07-10,ev_soildepth_inab_c4_aa,inab_landcap_guatemala,,drop,,"cannot interpret, not enough context or, no caption, table screengrab just shows a small box saying CUADRO 4.",peetmate
2026-07-10,ev_slope_inab_c5_aa,inab_landcap_guatemala,,drop,,"screngrab failed, not enough context to make judgement",peetmate
2026-07-10,ev_soildepth_inab_c5_aa,inab_landcap_guatemala,,drop,other,"screen grab shows a tiny box saying cuadro only, no caption no context - cannot interpret.

add issue for ""not enough context to allow review""",peetmate
2026-07-10,ev_slope_inab_c6_aa,inab_landcap_guatemala,,drop,,"screngrab failed, not enough context to make judgement",peetmate
2026-07-10,ev_soildepth_inab_c6_aa,inab_landcap_guatemala,,drop,other,"screen grab shows a tiny box saying cuadro only, no caption no context - cannot interpret.

add issue for ""not enough context to allow review""",peetmate
2026-07-10,ev_slope_inab_c7_aa,inab_landcap_guatemala,,drop,other,not enough context to make judgement,peetmate
2026-07-10,ev_soildepth_inab_c7_aa,inab_landcap_guatemala,,drop,other,"no caption no context fro screengrabbed table - cannot interpret.

add issue for ""not enough context to allow review""",peetmate
2026-07-10,ev_slope_inab_p92_aa_example,inab_landcap_guatemala,,drop,other,not enough context to understand if this about suitability or a site specific description. What does Aa mean?,peetmate
2026-07-10,ev_soildepth_inab_p92_aa_example,inab_landcap_guatemala,,ok,other,"a rather site specific paper, note to review if this is too context specific to be useful or if the information should be given a regional/national flag.",peetmate
2026-07-10,EV_crs_fmnr_niger_2025_001,crs_fmnr_niger_2025,,flag,,"check for duplication, I swear I have already reviewed this.",peetmate
2026-07-10,EV_crs_fmnr_niger_2025_002,crs_fmnr_niger_2025,,flag,other,"This is factually correct,  but I wonder if making inferences from the general description of a practice is aligned with the overall synthetic review system?",peetmate
2026-07-10,EV_crs_fmnr_niger_2025_016,crs_fmnr_niger_2025,,drop,speculative_evidence,This is not strong direct evidence for a practice suitability relationship.,peetmate
2026-07-10,EV_crs_fmnr_niger_2025_017,crs_fmnr_niger_2025,,flag,,"soil texture -> sure but this is very vague, how would we use this information? are there more details in the rest of the manuscript?",peetmate
2026-07-10,ev_production_gap_saraheb3_tool,saraheb3_af_midwest,,ok,confirmed_pass,,peetmate
2026-07-10,ev_soil_erosion_risk_saraheb3_tool,saraheb3_af_midwest,,drop,insufficient_context,,peetmate
2026-07-10,ev_soil_erosion_risk_saraheb3_p1_water,saraheb3_af_map,,flag,other,the weight is useless without any context -> 5 out of what? how do we interpret the weight!?,peetmate
2026-07-10,ev_soil_erosion_wind_saraheb3_p1_wind,saraheb3_af_map,,flag,other,weighting has no context and cannot be interpreted,peetmate
2026-07-10,ev_carbon_sequestration_potential_saraheb3_p1_soil,saraheb3_af_map,,flag,other,missing context to interpret what weghting 5 means -> how will we standardize to interpret weightings between sources?,peetmate
2026-07-10,ev_soil_erosion_risk_saraheb3_p2_water,saraheb3_af_map,,ok,,,peetmate
2026-07-10,ev_soil_erosion_wind_saraheb3_p2_wind,saraheb3_af_map,,ok,,,peetmate
2026-07-10,ev_carbon_sequestration_potential_saraheb3_p2_soil,saraheb3_af_map,,ok,,,peetmate
2026-07-10,ev_soil_erosion_risk_saraheb3_p3_water,saraheb3_af_map,,drop,,,peetmate
2026-07-10,ev_soil_erosion_wind_saraheb3_p3_wind,saraheb3_af_map,,ok,,,peetmate
2026-07-10,ev_carbon_sequestration_potential_saraheb3_p3_soil,saraheb3_af_map,,ok,confirmed_pass,,peetmate
2026-07-10,ev_soil_erosion_risk_saraheb3_p4_water,saraheb3_af_map,,ok,,,peetmate
2026-07-10,ev_soil_erosion_wind_saraheb3_p4_wind,saraheb3_af_map,,ok,,,peetmate
2026-07-10,ev_carbon_sequestration_potential_saraheb3_p4_soil,saraheb3_af_map,,ok,,,peetmate
2026-07-10,ev_land_cover_saraheb3_cdl,saraheb3_af_map,,flag,other,"I do not know how to review this there is no encoded evidence to view...land_cover in itself not helpful, we need to know what classes are included or excluded",peetmate
2026-07-10,cgspace_singh_southasia_2020__soil_texture_hsg__01,cgspace_singh_southasia_2020,,drop,insufficient_context,,peetmate
2026-07-10,cgspace_singh_southasia_2020__soil_texture_hsg__02,cgspace_singh_southasia_2020,,ok,confirmed_pass,,peetmate
2026-07-10,cgspace_singh_southasia_2020__land_cover__01,cgspace_singh_southasia_2020,,flag,insufficient_context,"I cannot tell if the 1-4 and 5-7 classes top of left col of P73 correspond to the text in the right col of P73, there could be an error here.",peetmate
2026-07-10,cgspace_singh_southasia_2020__land_cover__02,cgspace_singh_southasia_2020,,drop,off_scope,This just a description of % of area that was suitable for Agroforestry it is not directly about sutiability,peetmate
2026-07-10,cgspace_singh_southasia_2020__tree_canopy_cover__01,cgspace_singh_southasia_2020,,drop,off_scope,not good enough this is vague inference that is most likely wrong. there is no direct link betwen agroforestry and a suitability variable.,peetmate
2026-07-10,ev_tree_canopy_cover_batcheler24_1,batcheler_silvopasture_2024,,drop,off_scope,,peetmate
2026-07-10,ev_tenure_security_castle21_1,castle_sr_2021,,flag,off_scope,Borderline/Reevaluate: Is this part of structural suitability T4? or part of project risk T3 and/or next steps guidance?,peetmate
2026-07-10,ev_tenure_security_castle21_2,castle_sr_2021,,drop,off_scope,,peetmate
2026-07-10,ev_tenure_security_castle21_3,castle_sr_2021,,drop,off_scope,,peetmate
2026-07-10,ev_labour_availability_castle21_1,castle_sr_2021,,drop,other,"This reads like discussion or speculation, ""may still deter"", yes it makes sense and is logical, but is there quantitative or qualitative evidence that was used here? I cannot confidently say yes, so dropping it.",peetmate
2026-07-10,ev_extension_governance_castle21_1,castle_sr_2021,,drop,off_scope,,peetmate
2026-07-10,ev_extension_governance_castle21_2,castle_sr_2021,,flag,off_scope,"Fine, but is this T4 or project enabling environment for the project risk? and/or part of the next steps table?",peetmate
2026-07-10,ev_finance_credit_access_castle21_1,castle_sr_2021,,flag,other,"this about adoption and socio-economic factors that relate to uptake, this is not T4 structural suitability. You should not be making this mistake - the agents should have been updated to assign this to T3 and/or next steps.

Also there shuold be a""Reason"" that clearly correspond to this issue.",peetmate
2026-07-10,ev_market_value_chain_castle21_1,castle_sr_2021,,flag,other,is this T4 or T3 risk/enabling factors and next steps?,peetmate
2026-07-10,ev_slope_fesenmyer25_1,fesenmyer_2025,,drop,other,wrong practice not agroforestry,peetmate
2026-07-10,ev_tree_canopy_cover_fesenmyer25_1,fesenmyer_2025,,drop,off_scope,,peetmate
2026-07-10,ev_tenure_security_fesenmyer25_1,fesenmyer_2025,,flag,other,"Agree it is directional claim, but is this for project risk in T3 or for T4 structural suitability?",peetmate
2026-07-10,ev_accessibility_travel_time_fesenmyer25_1,fesenmyer_2025,,drop,other,"reforestation not agroforestry, no evidence this paper should be mapped to agroforestry.",peetmate
2026-07-10,ev_tree_canopy_cover_sprenkle24_1,sprenkle_hyppolite_2024,,ok,confirmed_pass,,peetmate
2026-07-10,ev_tree_canopy_cover_sprenkle24_2,sprenkle_hyppolite_2024,,ok,confirmed_pass,error is very useful to collect we should review how this is handled.,peetmate
2026-07-10,ev_tree_canopy_cover_sprenkle24_3,sprenkle_hyppolite_2024,,drop,speculative_evidence,,peetmate
2026-07-10,ev_tree_canopy_cover_sprenkle24_4,sprenkle_hyppolite_2024,,ok,confirmed_pass,,peetmate
