evidence_id,source_id,nbs_id,suitability_family_id,variable,relationship,context,use_role,evidence_type,claim_basis,claim_scope,lineage_of,extraction_confidence,quote,page,reviewer_ok,raw_name,taxon,observed_dataset,attribution,locator_type,locator,commit_sha,justification_quote,justification_page,selection_justification,selection_justification_page,review_state,ruleset_version
EV_ijbcs_rna_mali_2020_004,ijbcs_rna_mali_2020,agroforestry,agroforestry__regeneration_farmland,finance_credit_access,"{""factor"": ""credit_access"", ""direction"": ""decreases_adoption"", ""marginal_effect_pct"": 10, ""significance"": ""P<5%""}","{""country"": ""Mali"", ""aez"": ""sudano_sahelian""}",operational_risk,literature_relationship,primary_measured,practice_technology,,medium,"A d’environ 10% et 16%. Accès au crédit Dans la zone d’étude, la variable accès au crédit influence de façon négative l’adoption de la RNA au seuil de 5%. Cela suppose que cette variable diminue la probabilité d’adopter la RNA de 10%. (English: of about 10% and 16%. Access to credit In the study area, the variable access to credit negatively influences the adoption of RNA at the 5% threshold. This suggests that this variable decreases the probability of adopting RNA by 10%.)",11,False,Accès au crédit,,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_ijbcs_rna_mali_2020_005,ijbcs_rna_mali_2020,agroforestry,agroforestry__regeneration_farmland,household_income,"{""factor"": ""farm_and_off_farm_income"", ""direction"": ""increases_adoption""}","{""country"": ""Mali"", ""aez"": ""sudano_sahelian""}",operational_risk,literature_relationship,primary_measured,practice_technology,,medium,Nos résultats montrent que les revenus agricoles et extra agricoles augmentent la probabilité d’adoption de la RNA. (English: Our results show that farm and off-farm incomes increase the probability of RNA adoption.),11,False,revenus agricoles et extra agricoles,,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_ijbcs_rna_mali_2020_006,ijbcs_rna_mali_2020,agroforestry,agroforestry__regeneration_farmland,tenure_security,"{""factor"": ""land_tenure_inheritance"", ""logit_coef"": -0.097, ""significance"": ""not_significant""}","{""country"": ""Mali"", ""aez"": ""sudano_sahelian""}",operational_risk,literature_relationship,primary_measured,practice_technology,,medium,".001 Formation/RNA 11.52 0.000 0.533*** Association villageoise -0.45 0.652 -0.024 Accès au crédit -2.03 0.042 -0.101** Tenure foncière -1.03 0.303 -0,097 Superficie -0.97 0.330 -0.006 Fertilisants 1.86 0.063 0.095* Cueillette 2.59 0.010 0.145**",10,False,Tenure foncière,,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_ijbcs_rna_mali_2020_007,ijbcs_rna_mali_2020,agroforestry,agroforestry__regeneration_farmland,soil_fertility,"{""factor"": ""fertilizer_use"", ""direction"": ""increases_adoption"", ""significance"": ""P<10%""}","{""country"": ""Mali"", ""aez"": ""sudano_sahelian""}",structural_suitability,literature_relationship,primary_measured,practice_technology,,low,Effet de l’utilisation des fertilisants L’utilisation des fertilisants est une variable significative au seuil de 10% et influence positivement l’adoption de la RNA. Ce résultat nous indique que les exploitants qui fertilisent leurs parcelles de cultures sont plus aptes à a (English: Effect of fertilizer use Fertilizer use is a significant variable at the 10% threshold and positively influences RNA adoption. This result indicates that farmers who fertilize their crop plots are more apt to a),11,False,utilisation des fertilisants,,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_weston_2015_001,weston_2015,agroforestry,agroforestry__regeneration_farmland,annual_precipitation,"{""variable"": ""annual_precipitation"", ""unit"": ""mm_per_year"", ""sudanian_zone_max"": 1000, ""direction"": ""practice_occurs_across_dryland_rainfall_band"", ""abs_min"": 250, ""abs_max"": 500}","{""region"": ""West Africa"", ""aez"": ""semi_arid"", ""zones"": ""Sahelian to Sudanian""}",structural_suitability,literature_relationship,cited_secondary,practice_technology,,high,"FMNR has principally been developed in the drylands of West Africa. These are the bioclimatic zones that separate the Sahara desert from West Africa’s humid coastal equatorial zone. They range from the arid Sahelian zone to the north, with highly variable rainfall totalling 250-500 mm/yr, to the sub-humid Sudanian zone to the south, with up to 1000 mm/yr (UNCCD and CFC 2009).",2,true,rainfall totalling 250-500 mm/yr ... up to 1000 mm/yr,,,[reviewed 2026-07-17 by peetmate] cited from UNCCD and CFC 2009,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_weston_2015_002,weston_2015,agroforestry,agroforestry__regeneration_farmland,annual_precipitation,"{""variable"": ""annual_precipitation"", ""site_mean"": 950, ""unit"": ""mm_per_year"", ""note"": ""case_study_site_context""}","{""country"": ""Ghana"", ""region"": ""northernmost Ghana / Talensi"", ""aez"": ""semi_arid_tropical""}",structural_suitability,scoping_candidate,expert_assertion,practice_technology,,medium,"The northernmost region of Ghana has a semi-arid tropical dryland climate. Rainfall, which averages 950mm per year, is highly variable and concentrated in the period between May and October (Dietz et al.",10,False,"Rainfall, which averages 950mm per year",,,cited from Dietz et al.,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_weston_2015_003,weston_2015,agroforestry,agroforestry__regeneration_farmland,rootstock_presence,"{""variable"": ""tree_density"", ""baseline_trees_per_ha"": 5, ""cropland_restored_trees_per_ha"": 57, ""forest_restored_trees_per_ha"": 2343, ""unit"": ""trees_per_ha"", ""cropland_area_ha"": 336, ""forest_area_ha"": 161, ""direction"": ""FMNR_raises_density_from_low_existing_rootstock_baseline""}","{""country"": ""Ghana"", ""region"": ""Talensi""}",structural_suitability,literature_relationship,primary_measured,practice_technology,,high,"community members used FMNR to restore 161 hectares of community-managed forest (with an average density of 2,343 trees/ha) and 336 ha of crop land (with an average tree density of 57 per ha.). These contrast with baseline tree density in both lands of 5 trees/ha. These managed forests now contain around 567,000 trees of which 377,000 can be counted as additional due to the projec",12,False,"baseline tree density in both lands of 5 trees/ha ... average tree density of 57 per ha ... average density of 2,343 trees/ha",,,"[dropped 2026-07-17 by peetmate; reason:off_scope; note:this is descriptive of where FMNR was done, it is akin to the study context and directly suited as a variable for suitabilty mapping.]",page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,dropped,v1.2
EV_weston_2015_004,weston_2015,agroforestry,agroforestry__regeneration_farmland,vegetation_cover_gain,"{""variable"": ""tree_stock"", ""total_trees_after"": 567000, ""additional_trees_due_to_project"": 377000, ""direction"": ""increase""}","{""country"": ""Ghana"", ""region"": ""Talensi""}",nbs_effect,literature_relationship,primary_measured,practice_technology,,high,"e managed forests now contain around 567,000 trees of which 377,000 can be counted as additional due to the project. On farmland, 547 households, or 37 percent of all households, adopted FMNR in their crop fields. Focus groups consistently estimate",12,False,"537 bundles from just 40 stumps ... managed forests now contain around 567,000 trees of which 377,000 additional",,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_weston_2015_005,weston_2015,agroforestry,agroforestry__regeneration_farmland,adoption_rate,"{""variable"": ""adoption_rate"", ""households_adopting"": 547, ""share_of_households_pct"": 37, ""domain"": ""crop_fields""}","{""country"": ""Ghana"", ""region"": ""Talensi""}",nbs_effect,literature_relationship,primary_measured,practice_technology,,high,"On farmland, 547 households, or 37 percent of all households, adopted FMNR in their crop fields. Focus groups consistently estimate",12,False,"547 households, or 37 percent of all households, adopted FMNR in their crop fields",,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_weston_2015_006,weston_2015,agroforestry,agroforestry__regeneration_farmland,crop_yield,"{""variable"": ""crop_yield"", ""adopter_vs_nonadopter_production_value_pct_higher"": 60, ""adopter_yield_pct_higher_range_min"": 15, ""adopter_yield_pct_higher_range_max"": 30, ""comparison"": ""FMNR_adopters_vs_matched_nonadopters""}","{""region"": ""West Africa dryland"", ""countries"": ""Niger + four West African dryland countries""}",nbs_effect,literature_relationship,primary_measured,practice_technology,,high,"Comparing FMNR adopting households in Maradi Region to matched non-adopters, Haglund et al. (2011) calculated that the adopters’ crop production values were almost 60 percent higher. Place and Binam (2013) found crop yields of FMNR adopters in four West African dryland countries were between 15 to 30 percent higher than non-adopters.",9,False,adopters’ crop production values were almost 60 percent higher; crop yields ... 15 to 30 percent higher,,,cited from Haglund et al. 2011 and Place and Binam 2013,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_weston_2015_007,weston_2015,agroforestry,agroforestry__regeneration_farmland,crop_yield,"{""variable"": ""grain_production"", ""additional_tonnes_per_year"": 500000, ""equivalent_consumption_people"": 2500000, ""scale"": ""Niger_national_FMNR_spread""}","{""country"": ""Niger"", ""scale"": ""national""}",nbs_effect,literature_relationship,modelled,practice_technology,,high,"In addition, an overview publication (Reij et al. (2009) estimated that the soil restoration effect of FMNR’s spread across Niger has resulted in at least 500,000 additional tonnes of grain produced per annum, which they equate to the consumption needs of 2.5 million people.",9,False,"at least 500,000 additional tonnes of grain produced per annum ... consumption needs of 2.5 million people",,,cited from Reij et al. 2009,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_weston_2015_008,weston_2015,agroforestry,agroforestry__regeneration_farmland,household_income,"{""variable"": ""household_income"", ""adopter_income_pct_higher"": 30, ""comparison"": ""FMNR_adopters_vs_matched_nonadopters""}","{""country"": ""Niger"", ""region"": ""Maradi""}",nbs_effect,literature_relationship,primary_measured,practice_technology,,high,"(2011) also focussed original research on the case of Maradi, finding that FMNR adopters earned around 30 percent more income than matched non-adopters. They report that FMNR adopting households reported increased wood supply (98% of respondents",9,False,FMNR adopters earned around 30 percent more income than matched non-adopters,,,cited from Haglund et al. 2011,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_weston_2015_009,weston_2015,agroforestry,agroforestry__regeneration_farmland,food_security,"{""variable"": ""self_reported_benefit_share"", ""improved_food_security_pct"": 73, ""improved_crop_yields_pct"": 92, ""improved_soil_fertility_pct"": 98, ""increased_wood_supply_pct"": 98, ""healthier_animals_pct"": 81, ""increased_revenues_pct"": 78, ""basis"": ""share_of_FMNR_adopter_respondents""}","{""country"": ""Niger"", ""region"": ""Maradi""}",nbs_effect,literature_relationship,primary_measured,practice_technology,,high,"They report that FMNR adopting households reported increased wood supply (98% of respondents), improved soil fertility (98%), improved crop yields (92%), healthier animals (81%), increased revenues (78%) and improved food security (73%).",9,False,increased revenues (78%) and improved food security (73%),,,cited from Haglund et al. 2011,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_weston_2015_010,weston_2015,agroforestry,agroforestry__regeneration_farmland,soil_fertility,"{""variable"": ""soil_fertility"", ""adopters_reporting_fertility_increase_pct"": 94, ""comparison_group_pct"": 26, ""adopters_reporting_erosion_improvement_pct"": 66, ""comparison_group_erosion_pct"": 17}","{""region"": ""Sahel / West Africa dryland""}",nbs_effect,literature_relationship,primary_measured,practice_technology,,high,"In a survey of FMNR adopters, 94 percent reported an increase in soil fertility (against 26 percent among the comparison group); 66 percent reported improvement in soil erosion (against 17 percent in",12,False,94 percent reported an increase in soil fertility (against 26 percent among the comparison group); 66 percent ... improvement in soil erosion (against 17 percent),,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_weston_2015_011,weston_2015,agroforestry,agroforestry__regeneration_farmland,wind_erosion,"{""variable"": ""wind_erosion"", ""direction"": ""reduces_wind_speed_and_airborne_dust"", ""mechanism"": ""increased_tree_cover"", ""quantified"": false}","{""region"": ""Sahel / West Africa dryland""}",climate_risk,literature_relationship,cited_secondary,practice_technology,,medium,"For humans, increased tree cover reduces wind speeds, airborne dust and provides cooling shade (Cunningham and Abasse 2005). In combination, these effects can stabilise and protect farmin",3,False,"increased tree cover reduces wind speeds, airborne dust and provides cooling shade",,,cited from Cunningham and Abasse 2005,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_weston_2015_012,weston_2015,agroforestry,agroforestry__regeneration_farmland,microclimate,"{""variable"": ""microclimate"", ""direction"": ""cooling_shade_and_wildlife_diversity"", ""quantified"": false}","{""region"": ""West Africa dryland""}",climate_risk,literature_relationship,cited_secondary,practice_technology,,medium,"For livestock, greater tree density can supplement grass fodder and reduce labour requirements for accessing feed during scarcity (Place et al. 2009). For humans, increased tree cover reduces wind speeds, airborne dust and provides cooling shade (Cunningham and Abasse 2005).",3,False,greater tree density can supplement grass fodder and reduce labour requirements ... provides cooling shade,,,cited from Place et al. 2009 and Cunningham and Abasse 2005,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
